"id","id_parent","nome","vtype","vlink","id_artist","publishedon","views","likes","dislikes","lastupdate","recentviews","recentlikes","promoted","dead","promotedviews"
"2501","0","Puzzle","main","-n7fwnvYWmM","143","2018-04-24","1811285","85031","311","2020-05-03 17:55:02","660","27","n","n","0"
"2502","0","Nada Sou Sou","main","0gmZBW3Ngf0","273","2018-04-24","1301211","48847","373","2020-05-03 16:01:02","452","11","n","n","0"
"2503","0","Night Reminiscin´","main","KR-Z3YYM5xw","135","2018-04-24","799561","39369","350","2020-05-03 22:49:02","91","3","n","n","0"
"2504","0","Right Now","main","7le8Q-jKnK4","15","2018-04-24","542750","27032","60","2020-05-03 22:49:02","221","4","n","n","0"
"2505","0","Tulips","main","onqSAgAqpLQ","246","2018-04-23","667766","45713","201","2020-05-03 22:50:02","170","10","n","n","0"
"2506","0","It's been a long time","main","TfGTtUPKY2M","273","2018-04-25","433293","22051","159","2020-05-01 13:44:02","498","24","n","n","0"
"2507","0","Horololo (jp)","main","5sIaUu2igUY","62","2018-04-24","24629975","937731","13554","2020-05-03 10:40:29","7414","248","n","n","0"
"2508","0","Blooming Day","main","Ib674A1yMtg","62","2018-04-10","44360245","1235294","16515","2020-05-03 02:56:01","19027","392","n","n","0"
"2509","2494","That day","alternate","77MpWaIZTm0","134","2018-04-25","135020","6870","72","2020-05-03 22:50:02","13","1","n","n","0"
"2510","0","Every Time","main","lClARHWctmI","172","2018-04-28","1418058","53684","203","2020-05-03 17:56:02","275","1","n","n","0"
"2511","0","Three Million Years","main","Qd4VPX3_9CA","15","2018-04-27","927227","53560","130","2020-05-03 22:51:02","379","12","n","n","0"
"2512","0","ROCK","main","HHZrmKlm4Jo","288","2018-04-27","3084695","189592","367","2020-05-03 16:01:02","2970","139","n","n","0"
"2513","2395","BBoom BBoom","dance","hLv5MBuSYDY","267","2018-01-08","81647653","620124","32339","2020-05-03 02:14:01","33214","281","n","n","0"
"2514","0","Starry Night","main","LjUXm0Zy_dk","138","2018-03-07","69507349","965479","14349","2020-05-03 01:09:01","99168","1438","n","n","0"
"2515","0","Gift","main","qYYJqWsBb1U","290","2017-07-10","31723449","96045","4420","2020-05-03 03:42:02","9705","50","n","n","0"
"2516","0","Just Friends","main","2N1Y9RxAsxg","290","2018-04-26","8538714","36569","1035","2020-05-03 17:56:02","789","15","n","n","0"
"2517","2527","Time for the Moon Night","duplicate","Oyf5o1zWMd0","76","2018-04-30","3954069","154704","3200","2020-05-03 16:08:30","2718","82","n","n","0"
"2518","0","Galaxy","main","9U8uA702xrE","291","2016-08-28","78166394","523586","7157","2020-05-03 02:17:01","26164","421","n","n","0"
"2519","0","Some","main","hZmoMyFXDoI","291","2017-09-28","47384527","660341","6576","2020-05-03 01:48:02","43641","1437","n","n","0"
"2520","0","Tell Me You Love Me","main","y5MAgMVwfFs","291","2016-12-20","65505611","488703","7034","2020-05-03 02:23:02","28145","458","n","n","0"
"2521","0","Hard to Love","main","iLlLLBuuvVU","291","2016-11-10","20494876","118710","1596","2020-05-03 10:45:01","2993","29","n","n","0"
"2522","0","Fight Day","main","1ri7I32Auhg","291","2016-04-24","16255617","72776","1347","2020-05-03 16:03:02","3320","24","n","n","0"
"2523","0","Fix Me","main","rYoMbEtS5So","291","2017-09-28","8518522","79448","1234","2020-05-03 17:56:02","2752","47","n","n","0"
"2524","0","Blue","main","F34e6LYro-4","291","2017-10-13","5411146","66275","693","2020-05-03 17:56:30","3003","36","n","n","0"
"2525","2526","Latata","duplicate","p4RIhcY7V3c","292","2018-05-02","11677684","391184","6524","2020-05-03 02:16:30","32073","434","n","n","0"
"2526","0","Latata","main","9mQk7Evt6Vs","292","2018-05-02","141155906","1605157","40606","2020-05-04 00:58:02","68248","913","n","n","0"
"2527","0","Time for the Moon Night","main","_XyBa8QsVQU","76","2018-04-30","55511483","589808","17178","2020-05-03 02:37:01","14359","196","n","n","0"
"2528","1984","Beautiful","duplicate","AN2ecrZ9qsI","143","2017-03-21","1223061","74711","527","2020-05-03 17:57:01","154","13","n","n","0"
"2529","0","Chain","main","28XC2KRE-DE","148","2018-05-08","32871824","940022","7676","2020-05-03 03:37:02","31097","739","n","n","0"
"2530","0","Me Gustas Tu (Japanese)","main","Q_8YONoUqRw","76","2018-05-06","5325777","140631","2394","2020-05-03 17:57:01","2779","74","n","n","0"
"2531","0","Easy","main","ydsuc1vOavw","289","2018-05-08","682023","42490","79","2020-05-03 22:52:02","890","51","n","n","0"
"2532","0","Fake Love","main","7C2z4GqqS5E","40","2018-05-18","689141923","11877810","484838","2020-05-04 00:03:01","581836","8781","n","n","0"
"2533","0","Love Yourself - Tear 'Singularity'","main","p8npDG2ulKQ","40","2018-05-06","135109127","4541826","51382","2020-05-03 01:15:02","82188","2769","n","n","0"
"2534","2465","Jealousy","duplicate","V22hrQg8kgE","143","2018-03-26","689396","58590","318","2020-05-03 22:52:02","182","11","n","n","0"
"2535","0","Bittersweet","main","h8xMklZUnA8","49","2018-05-03","751524","11145","173","2020-05-03 22:53:02","39","0","n","n","0"
"2536","0","Seoul night","main","phAACoBcNow","202","2018-05-08","595299","42303","182","2020-05-03 22:52:30","98","2","n","n","0"
"2537","0","Dandelion","main","ni4WtSXrIiA","48","2018-05-08","2490748","70235","255","2020-05-03 17:57:01","395","19","n","n","0"
